"city1","city2","nsmiles","passengers_sum","fare_mean","carrier_lg","fare_lg","carrier_low","fare_low","fare_other","port1_lat","port1_lon","port2_lat","port2_lon"
"Dallas/Fort Worth, TX","New Orleans, LA",447,3660,139.858909836066,"WN",133.540472677596,"WN",133.132994535519,155.892432522278,32.896801,-97.038002,29.99340057,-90.25800323
"Dallas/Fort Worth, TX","New York City, NY",1428,13442,182.904781282547,"AA",201.143026335367,"UA",181.201159797649,158.016644002997,32.896801,-97.038002,40.639801,-73.7789
"Dallas/Fort Worth, TX","Norfolk, VA",1212,1017,238.371730580138,"AA",236.9934906588,"WN",218.776588003933,264.405771661514,32.896801,-97.038002,36.8946,-76.201202
"Dallas/Fort Worth, TX","Orlando, FL",985,8366,165.987574707148,"AA",187.030008367201,"NK",100.849737030839,152.623455584721,32.896801,-97.038002,28.42939949,-81.30899811
"Dallas/Fort Worth, TX","Panama City, FL",685,826,179.025423728814,"WN",164.70406779661,"WN",164.70406779661,199.723904346969,32.896801,-97.038002,30.357106,-85.795414
"Dallas/Fort Worth, TX","Pensacola, FL",604,1086,158.622523020258,"AA",167.574714548803,"WN",144.432476979742,173.549996903019,32.896801,-97.038002,30.4734,-87.1866
"Dallas/Fort Worth, TX","Philadelphia, PA",1303,3833,218.068215497,"AA",225.915585703105,"F9",93.4101095747456,202.574055018849,32.896801,-97.038002,39.87189865,-75.2410965
"Dallas/Fort Worth, TX","Phoenix, AZ",879,7452,172.005907139023,"AA",192.804659151905,"WN",153.865433440687,124.997768713417,32.896801,-97.038002,33.435302,-112.005905
"Dallas/Fort Worth, TX","Pittsburgh, PA",1067,1539,231.837134502924,"AA",237.373255360624,"WN",205.700669265757,227.910452020202,32.896801,-97.038002,40.49150085,-80.23290253
"Dallas/Fort Worth, TX","Portland, OR",1626,2422,229.175185796862,"AA",247.292778695293,"AS",209.733014037985,217.204482622751,32.896801,-97.038002,45.58869934,-122.5979996
"Dallas/Fort Worth, TX","Raleigh/Durham, NC",1061,2150,223.21691627907,"AA",225.477613953488,"WN",206.564888372093,234.876760523168,32.896801,-97.038002,35.87760162,-78.78749847
"Dallas/Fort Worth, TX","Richmond, VA",1158,945,238.153650793651,"AA",243.513153439153,"DL",212.003883597884,231.732502042022,32.896801,-97.038002,37.50519943,-77.31970215
"Dallas/Fort Worth, TX","Sacramento, CA",1442,2309,242.138302295366,"AA",254.419644867908,"WN",225.988064097012,214.429902484815,32.896801,-97.038002,38.69540024,-121.5910034
"Dallas/Fort Worth, TX","Salt Lake City, UT",999,4130,184.35315496368,"DL",185.17404842615,"WN",167.59186440678,190.77791135437,32.896801,-97.038002,40.785749,-111.979746
"Dallas/Fort Worth, TX","San Antonio, TX",247,2581,163.068760170477,"WN",163.448744672607,"WN",158.364699728787,162.540559026605,32.896801,-97.038002,29.533701,-98.469803
"Dallas/Fort Worth, TX","San Diego, CA",1182,4559,212.584303575346,"AA",225.271096731739,"WN",197.557696863347,190.800646751899,32.896801,-97.038002,32.73360062,-117.1900024
"Dallas/Fort Worth, TX","San Francisco, CA",1476,6869,216.016782646673,"AA",235.108761100597,"WN",190.792808269035,204.738024495764,32.896801,-97.038002,37.61899948,-122.375
"Dallas/Fort Worth, TX","Savannah, GA",925,797,197.189410288582,"AA",202.833086574655,"WN",172.470627352572,244.797947944089,32.896801,-97.038002,32.12760162,-81.20210266
"Dallas/Fort Worth, TX","Seattle, WA",1670,5146,209.658750485814,"AS",202.549679362612,"AS",202.549679362612,210.944132215338,32.896801,-97.038002,47.449001,-122.308998
"Dallas/Fort Worth, TX","St. Louis, MO",550,3163,172.659522605122,"AA",169.978773316472,"WN",169.284261776794,187.784784787193,32.896801,-97.038002,38.748697,-90.370003
"Dallas/Fort Worth, TX","Tampa, FL",929,4523,155.231784214017,"AA",166.926214901614,"WN",145.851193897855,120.995153741634,32.896801,-97.038002,27.97550011,-82.53320313
"Dallas/Fort Worth, TX","Tucson, AZ",824,276,246.42,"AA",249.29,"UA",204.31,225.673684794673,32.896801,-97.038002,32.115004,-110.938053
"Dallas/Fort Worth, TX","Valparaiso, FL",641,957,182.512842215256,"AA",186.918672936259,"WN",162.954022988506,183.442295879348,32.896801,-97.038002,30.4832,-86.525398
"Dallas/Fort Worth, TX","Washington, DC",1217,9154,204.23260214114,"AA",225.422035175879,"WN",177.886647367271,193.185416073341,32.896801,-97.038002,38.8521,-77.037697
"Dallas/Fort Worth, TX","West Palm Beach/Palm Beach, FL",1102,252,282.98,"AA",282.18,"WN",227.53,299.301361746362,32.896801,-97.038002,26.68320084,-80.09559631
"Denver, CO","Des Moines, IA",589,916,144.691200873362,"UA",157.959978165939,"WN",94.6543886462882,130.936875349817,39.86169815,-104.6729965,41.534,-93.663101
"Denver, CO","Detroit, MI",1123,3694,174.372874932323,"DL",184.922498646454,"WN",135.341302111532,164.103806099646,39.86169815,-104.6729965,42.21239853,-83.35340118
"Denver, CO","El Paso, TX",563,570,150.899157894737,"WN",164.856526315789,"F9",85.8807368421053,164.808313821815,39.86169815,-104.6729965,31.80719948,-106.3779984
"Denver, CO","Fort Myers, FL",1607,2022,198.571364985163,"UA",232.192591493571,"WN",120.28128090999,181.515505014485,39.86169815,-104.6729965,26.53619957,-81.75520325
"Denver, CO","Fresno, CA",844,253,158.53,"UA",183.41,"F9",76.73,153.311731253145,39.86169815,-104.6729965,36.776199,-119.718002
"Denver, CO","Grand Rapids, MI",1015,1208,180.955124172185,"UA",201.894072847682,"F9",116.613551324503,182.680828549421,39.86169815,-104.6729965,42.88079834,-85.52279663
"Denver, CO","Hartford, CT",1671,1088,251.709604779412,"UA",287.597334558824,"WN",158.159568014706,265.152302260316,39.86169815,-104.6729965,41.93851,-72.688066
"Denver, CO","Houston, TX",883,7787,151.23793116733,"WN",140.852113779376,"WN",135.064861949403,154.688016685514,39.86169815,-104.6729965,29.9843998,-95.34140015
"Denver, CO","Indianapolis, IN",977,2588,173.880208655332,"WN",175.910255023184,"AA",90.8202086553323,203.843894954836,39.86169815,-104.6729965,39.7173,-86.294403
"Denver, CO","Jacksonville, FL",1447,1038,234.772764932563,"WN",209.792947976879,"WN",209.792947976879,256.39393100621,39.86169815,-104.6729965,30.49410057,-81.68789673
"Denver, CO","Kansas City, MO",533,2793,158.726738274257,"WN",165.961467955603,"UA",154.919194414608,132.777831323926,39.86169815,-104.6729965,39.2976,-94.713898
"Denver, CO","Las Vegas, NV",628,6477,146.076479851783,"WN",149.827183881427,"F9",97.9930909371623,158.406619921645,39.86169815,-104.6729965,36.08010101,-115.1520004
"Denver, CO","Los Angeles, CA",862,14550,137.898606872852,"WN",131.754757388316,"WN",129.937773883161,144.086572191716,39.86169815,-104.6729965,33.942501,-118.407997
"Denver, CO","Louisville, KY",1024,314,188.46,"WN",186.67,"F9",78.51,234.979978566325,39.86169815,-104.6729965,38.22800064,-85.66369629
"Denver, CO","Madison, WI",826,328,167.5,"UA",210.77,"F9",82.83,229.064615384615,39.86169815,-104.6729965,43.1399,-89.337502
"Denver, CO","Memphis, TN",872,619,173.762407108239,"UA",209.516348949919,"F9",89.2926009693053,171.268775797346,39.86169815,-104.6729965,35.04240036,-89.97669983
"Denver, CO","Miami, FL",1709,7043,172.498289081357,"UA",203.879424960954,"WN",111.134160159023,165.174065895771,39.86169815,-104.6729965,25.79319954,-80.29060364
"Denver, CO","Milwaukee, WI",896,2035,172.432756756757,"WN",166.680058968059,"WN",130.234230958231,187.98622354917,39.86169815,-104.6729965,42.94720078,-87.89659882
"Denver, CO","Minneapolis/St. Paul, MN",680,6280,136.030898089172,"DL",146.054261146497,"SY",109.187538216561,131.044495185195,39.86169815,-104.6729965,44.93450165,-93.05999756
"Denver, CO","Nashville, TN",1014,3419,175.638224627084,"WN",173.46171687628,"WN",173.46171687628,177.603717512855,39.86169815,-104.6729965,36.12450027,-86.67819977
"Denver, CO","New Orleans, LA",1062,2509,160.824499800717,"WN",155.293168593065,"F9",131.015767237943,170.23317529049,39.86169815,-104.6729965,29.99340057,-90.25800323
"Denver, CO","New York City, NY",1659,10703,232.531593945623,"UA",251.173982995422,"UA",193.966128188358,213.966531079138,39.86169815,-104.6729965,40.639801,-73.7789
"Denver, CO","Norfolk, VA",1553,587,215.176916524702,"UA",241.120255536627,"F9",104.755178875639,233.762117803632,39.86169815,-104.6729965,36.8946,-76.201202
"Denver, CO","Oklahoma City, OK",495,1335,151.44461423221,"WN",143.368329588015,"WN",143.368329588015,163.725862388836,39.86169815,-104.6729965,35.393101,-97.6007
"Denver, CO","Orlando, FL",1546,7043,170.697354820389,"UA",180.933201760613,"F9",101.921473803777,188.905972214605,39.86169815,-104.6729965,28.42939949,-81.30899811
"Denver, CO","Palm Springs, CA",776,270,209.81,"UA",218.91,"WN",183.68,264.644912280702,39.86169815,-104.6729965,33.8297,-116.507004
"Denver, CO","Pensacola, FL",1179,624,155.981282051282,"WN",164.954455128205,"F9",87.2509935897436,202.167749895057,39.86169815,-104.6729965,30.4734,-87.1866
"Denver, CO","Philadelphia, PA",1558,4306,197.776855550395,"UA",215.127018114259,"F9",129.507937761263,195.805900928072,39.86169815,-104.6729965,39.87189865,-75.2410965
"Denver, CO","Phoenix, AZ",602,9055,139.458506902264,"WN",145.652683600221,"AA",129.402617338487,136.955496188763,39.86169815,-104.6729965,33.435302,-112.005905
"Denver, CO","Pittsburgh, PA",1290,1559,218.590744066709,"WN",220.51395766517,"WN",160.418383579217,225.901651319144,39.86169815,-104.6729965,40.49150085,-80.23290253
"Denver, CO","Portland, OR",991,3749,156.526140304081,"UA",160.735516137637,"AS",144.348450253401,159.831366988521,39.86169815,-104.6729965,45.58869934,-122.5979996
"Denver, CO","Raleigh/Durham, NC",1436,2498,179.237690152122,"UA",197.606725380304,"F9",99.5456204963971,199.603528889613,39.86169815,-104.6729965,35.87760162,-78.78749847
"Denver, CO","Richmond, VA",1482,630,236.169142857143,"UA",250.786984126984,"WN",202.037555555556,256.459108814807,39.86169815,-104.6729965,37.50519943,-77.31970215
"Denver, CO","Sacramento, CA",909,2703,160.69473917869,"WN",155.425645578986,"WN",155.425645578986,163.849999096577,39.86169815,-104.6729965,38.69540024,-121.5910034
"Denver, CO","Salt Lake City, UT",391,3662,111.563001092299,"DL",112.957293828509,"WN",104.954819770617,120.3174561478,39.86169815,-104.6729965,40.785749,-111.979746
"Denver, CO","San Antonio, TX",794,2544,152.578820754717,"UA",151.978364779874,"UA",151.978364779874,153.70027020873,39.86169815,-104.6729965,29.533701,-98.469803
"Denver, CO","San Diego, CA",853,5310,157.971538606403,"WN",160.47347834275,"F9",108.871555555556,164.273940545173,39.86169815,-104.6729965,32.73360062,-117.1900024
"Denver, CO","San Francisco, CA",967,8336,177.333909548944,"WN",162.958661228407,"WN",136.646480326296,196.18710458747,39.86169815,-104.6729965,37.61899948,-122.375
"Denver, CO","Santa Barbara, CA",916,579,182.408687392055,"UA",201.536113989637,"WN",153.553557858377,176.084704947459,39.86169815,-104.6729965,34.42620087,-119.8399963
"Denver, CO","Seattle, WA",1024,6383,139.445141782861,"AS",143.095201315996,"WN",120.374140686198,146.251313690501,39.86169815,-104.6729965,47.449001,-122.308998
"Denver, CO","Spokane, WA",836,667,182.302593703148,"WN",172.242743628186,"WN",172.242743628186,194.723042063425,39.86169815,-104.6729965,47.6199,-117.533997
"Denver, CO","St. Louis, MO",770,3159,153.13502374169,"WN",154.735685343463,"WN",126.192095599873,163.007065188306,39.86169815,-104.6729965,38.748697,-90.370003
"Denver, CO","Tampa, FL",1506,4647,178.431261028621,"WN",171.736126533247,"F9",110.510837099204,204.087019475436,39.86169815,-104.6729965,27.97550011,-82.53320313
"Denver, CO","Tucson, AZ",639,1094,174.940347349177,"WN",164.864926873857,"WN",164.864926873857,186.181478797942,39.86169815,-104.6729965,32.115004,-110.938053
"Denver, CO","Tulsa, OK",541,858,155.557237762238,"WN",146.17548951049,"WN",146.17548951049,167.989255316686,39.86169815,-104.6729965,36.03960037,-95.98459625
"Denver, CO","Washington, DC",1491,8384,200.884151956107,"UA",244.215830152672,"F9",106.660734732824,187.30764119701,39.86169815,-104.6729965,38.8521,-77.037697
"Des Moines, IA","Las Vegas, NV",1216,988,167.949392712551,"G4",145.358552631579,"G4",122.978390688259,205.391739927236,41.534,-93.663101,36.08010101,-115.1520004
"Des Moines, IA","Los Angeles, CA",1447,257,218.2,"AA",259.66,"G4",97.69,253.913063641839,41.534,-93.663101,33.942501,-118.407997
"Des Moines, IA","Phoenix, AZ",1149,1611,168.909056486654,"AA",189.715425201738,"G4",102.432917442582,186.419937998104,41.534,-93.663101,33.435302,-112.005905
"Detroit, MI","Fort Myers, FL",1084,4437,192.920450755015,"DL",215.688686049132,"NK",110.837775524003,160.706155812126,42.21239853,-83.35340118,26.53619957,-81.75520325
"Detroit, MI","Houston, TX",1092,3129,173.62338766379,"DL",197.117372962608,"NK",109.371572387344,172.992891148828,42.21239853,-83.35340118,29.9843998,-95.34140015
"Detroit, MI","Jacksonville, FL",813,805,189.237962732919,"DL",195.020645962733,"UA",152.000894409938,167.469603802522,42.21239853,-83.35340118,30.49410057,-81.68789673
"Detroit, MI","Kansas City, MO",629,616,208.518701298701,"DL",214.166201298701,"NK",136.042597402597,204.334604449003,42.21239853,-83.35340118,39.2976,-94.713898
"Detroit, MI","Las Vegas, NV",1749,6711,184.98186410371,"DL",226.491329161079,"NK",113.077209059753,140.46777379633,42.21239853,-83.35340118,36.08010101,-115.1520004
"Detroit, MI","Los Angeles, CA",1979,5985,249.89733166249,"DL",294.376167084378,"NK",124.468431077694,243.565690223918,42.21239853,-83.35340118,33.942501,-118.407997
"Detroit, MI","Miami, FL",1145,7714,167.358577910293,"DL",185.445268343272,"NK",109.602543427534,148.043902108004,42.21239853,-83.35340118,25.79319954,-80.29060364
"Detroit, MI","Minneapolis/St. Paul, MN",528,1453,220.984012388162,"DL",232.128788713008,"NK",91.021686166552,186.900567500049,42.21239853,-83.35340118,44.93450165,-93.05999756
"Detroit, MI","Myrtle Beach, SC",636,704,127.203778409091,"NK",82.5835085227273,"NK",82.5835085227273,189.745789012274,42.21239853,-83.35340118,33.81169891,-78.72389984
"Detroit, MI","Nashville, TN",456,2193,168.032480620155,"DL",180.379069767442,"WN",137.290870953032,176.614242104773,42.21239853,-83.35340118,36.12450027,-86.67819977
"Detroit, MI","New Orleans, LA",926,1053,165.582374169041,"DL",191.060664767331,"NK",96.932962962963,166.549969573325,42.21239853,-83.35340118,29.99340057,-90.25800323
"Detroit, MI","New York City, NY",540,6541,188.86740100902,"DL",204.320340926464,"UA",129.110570249197,164.409718240836,42.21239853,-83.35340118,40.639801,-73.7789
"Detroit, MI","Orlando, FL",957,7562,153.963159217138,"DL",175.158952658027,"NK",97.1924226395134,127.333749238497,42.21239853,-83.35340118,28.42939949,-81.30899811
"Detroit, MI","Philadelphia, PA",453,1501,184.585116588941,"DL",187.754710193205,"AA",172.096389073951,173.359344079071,42.21239853,-83.35340118,39.87189865,-75.2410965
"Detroit, MI","Phoenix, AZ",1671,4385,232.594572405929,"DL",249.882148232611,"WN",211.496604332953,183.647666912083,42.21239853,-83.35340118,33.435302,-112.005905
"Detroit, MI","Portland, OR",1953,299,305.99,"DL",340.43,"F9",101.55,262.797125731809,42.21239853,-83.35340118,45.58869934,-122.5979996
"Detroit, MI","Raleigh/Durham, NC",501,1099,190.99212010919,"DL",194.234567788899,"WN",147.789481346679,177.010597955899,42.21239853,-83.35340118,35.87760162,-78.78749847
"Detroit, MI","Salt Lake City, UT",1481,1010,286.144663366337,"DL",294.945356435644,"AA",174.797752475248,229.764373566257,42.21239853,-83.35340118,40.785749,-111.979746
"Detroit, MI","San Antonio, TX",1214,254,268.1,"DL",280.92,"WN",221.79,228.780711053652,42.21239853,-83.35340118,29.533701,-98.469803
"Detroit, MI","San Diego, CA",1956,1655,272.61264652568,"DL",300.701498489426,"NK",116.975643504532,247.841540505702,42.21239853,-83.35340118,32.73360062,-117.1900024
"Detroit, MI","San Francisco, CA",2079,2876,311.985458970793,"DL",337.370751043115,"NK",119.559979137691,252.093683164232,42.21239853,-83.35340118,37.61899948,-122.375
"Detroit, MI","Seattle, WA",1927,1832,281.821222707424,"DL",302.654808951965,"AS",258.399148471616,214.18715608062,42.21239853,-83.35340118,47.449001,-122.308998
"Detroit, MI","St. Louis, MO",440,602,190.351561461794,"DL",202.67584717608,"UA",146.184584717608,163.623821926524,42.21239853,-83.35340118,38.748697,-90.370003
"Detroit, MI","Tampa, FL",983,4627,158.952489734169,"DL",173.597220661336,"NK",100.186589582883,140.333442718447,42.21239853,-83.35340118,27.97550011,-82.53320313
"Detroit, MI","Washington, DC",409,4132,147.401009196515,"DL",152.791534365924,"WN",125.827855759923,145.717213775879,42.21239853,-83.35340118,38.8521,-77.037697
"Eagle, CO","New York City, NY",1746,265,268.39,"AA",243.94,"AA",243.94,292.336674584323,39.64260101,-106.9179993,40.639801,-73.7789
"El Paso, TX","Houston, TX",677,1284,186.597172897196,"WN",173.627803738318,"WN",173.627803738318,205.163310672743,31.80719948,-106.3779984,29.9843998,-95.34140015
"El Paso, TX","Las Vegas, NV",583,1163,156.321014617369,"WN",168.234694754944,"G4",119.193602751505,142.860295299687,31.80719948,-106.3779984,36.08010101,-115.1520004
"El Paso, TX","Los Angeles, CA",715,1487,181.437256220578,"WN",176.309246805649,"WN",169.563570948218,215.156929130064,31.80719948,-106.3779984,33.942501,-118.407997
"El Paso, TX","Phoenix, AZ",347,551,146.647931034483,"WN",140.521034482759,"WN",140.521034482759,159.317591772897,31.80719948,-106.3779984,33.435302,-112.005905
"El Paso, TX","San Antonio, TX",496,262,174.76,"WN",165.91,"WN",165.91,206.749870789109,31.80719948,-106.3779984,29.533701,-98.469803
"Eugene, OR","Los Angeles, CA",776,1139,168.18132572432,"AS",181.687102721686,"AS",135.79622475856,170.036869693317,44.12459946,-123.211998,33.942501,-118.407997
"Eugene, OR","San Francisco, CA",471,332,149,"UA",163.5,"WN",133.31,149.282287529786,44.12459946,-123.211998,37.61899948,-122.375
"Fargo, ND","Phoenix, AZ",1225,677,141.656661742984,"G4",117.46776957164,"G4",117.46776957164,216.850962802806,46.92070007,-96.81580353,33.435302,-112.005905
"Fayetteville, AR","New York City, NY",1187,251,236.15,"AA",230.78,"UA",226.75,257.133646362098,36.00510025,-94.17009735,40.639801,-73.7789
"Fort Myers, FL","Grand Rapids, MI",1147,337,173.14,"WN",175.06,"F9",97.89,228.330271770894,26.53619957,-81.75520325,42.88079834,-85.52279663
"Fort Myers, FL","Hartford, CT",1180,1048,179.189866412214,"B6",191.880190839695,"WN",126.005209923664,184.409817945536,26.53619957,-81.75520325,41.93851,-72.688066
"Fort Myers, FL","Houston, TX",861,261,184.98,"UA",186.59,"WN",158.41,234.660201342282,26.53619957,-81.75520325,29.9843998,-95.34140015
"Fort Myers, FL","Indianapolis, IN",945,2404,174.666801164725,"WN",180.135274542429,"NK",102.428935108153,204.322022477602,26.53619957,-81.75520325,39.7173,-86.294403
"Fort Myers, FL","Kansas City, MO",1155,277,188.98,"WN",180.16,"WN",180.16,213.518547655068,26.53619957,-81.75520325,39.2976,-94.713898
"Fort Myers, FL","Los Angeles, CA",2238,290,338.49,"AA",344.8,"AS",278.19,349.961181288679,26.53619957,-81.75520325,33.942501,-118.407997
"Fort Myers, FL","Milwaukee, WI",1183,1497,185.113961255845,"WN",193.925270541082,"F9",118.546873747495,196.574803305433,26.53619957,-81.75520325,42.94720078,-87.89659882
"Fort Myers, FL","Minneapolis/St. Paul, MN",1416,5537,175.736998374571,"DL",219.308278851364,"SY",127.329277587141,143.545760571361,26.53619957,-81.75520325,44.93450165,-93.05999756
"Fort Myers, FL","New York City, NY",1120,9366,167.510937433269,"B6",165.20377108691,"B6",162.168315182575,167.694475228797,26.53619957,-81.75520325,40.639801,-73.7789
"Fort Myers, FL","Philadelphia, PA",993,2563,160.187116660164,"AA",174.489445961764,"B6",96.0670854467421,163.518266771284,26.53619957,-81.75520325,39.87189865,-75.2410965
"Fort Myers, FL","Pittsburgh, PA",966,1580,167.762329113924,"WN",173.128329113924,"NK",95.576753164557,201.178276666469,26.53619957,-81.75520325,40.49150085,-80.23290253
"Fort Myers, FL","St. Louis, MO",979,1600,184.1177125,"WN",185.5563875,"SY",141.3093875,201.128452917231,26.53619957,-81.75520325,38.748697,-90.370003
"Fort Myers, FL","Washington, DC",919,3624,178.573463024283,"WN",176.917395143488,"WN",171.571608719647,181.635337504681,26.53619957,-81.75520325,38.8521,-77.037697
"Fresno, CA","Las Vegas, NV",259,1316,111.930068389058,"G4",115.583958966565,"G4",97.2124088145897,163.493166357304,36.776199,-119.718002,36.08010101,-115.1520004
"Fresno, CA","Seattle, WA",748,952,161.564978991597,"AS",159.956397058824,"AS",150.283760504202,177.367463127855,36.776199,-119.718002,47.449001,-122.308998
"Grand Rapids, MI","Las Vegas, NV",1642,931,174.979527389903,"G4",122.249065520945,"G4",122.249065520945,237.05929349606,42.88079834,-85.52279663,36.08010101,-115.1520004
"Grand Rapids, MI","Los Angeles, CA",1874,576,257.654166666667,"AA",289.156388888889,"G4",110.258055555556,293.108928217874,42.88079834,-85.52279663,33.942501,-118.407997
"Grand Rapids, MI","New York City, NY",656,583,204.68679245283,"DL",225.649811320755,"G4",141.708113207547,206.195812953789,42.88079834,-85.52279663,40.639801,-73.7789
"Grand Rapids, MI","Orlando, FL",1024,933,168.20308681672,"WN",161.405969989282,"F9",105.117781350482,211.897316718962,42.88079834,-85.52279663,28.42939949,-81.30899811
"Grand Rapids, MI","Phoenix, AZ",1574,1216,191.160847039474,"G4",121.575065789474,"G4",121.575065789474,246.652010365461,42.88079834,-85.52279663,33.435302,-112.005905
"Grand Rapids, MI","Sanford, FL",1001,256,105.44,"G4",105.44,"G4",105.44,105.44,42.88079834,-85.52279663,28.77759933,-81.23750305
"Grand Rapids, MI","Tampa, FL",1044,1392,130.400596264368,"G4",99.8377298850575,"G4",99.8377298850575,187.016623642842,42.88079834,-85.52279663,27.97550011,-82.53320313
"Grand Rapids, MI","Washington, DC",528,264,172.07,"AA",171.09,"WN",153.61,198.11773964497,42.88079834,-85.52279663,38.8521,-77.037697
"Greensboro/High Point, NC","New York City, NY",492,973,168.135334018499,"DL",175.326402877698,"UA",161.938406988695,167.884028929209,36.097801,-79.937302,40.639801,-73.7789
"Hartford, CT","Las Vegas, NV",2297,948,218.754198312236,"B6",180.548438818565,"B6",180.548438818565,256.887897403111,41.93851,-72.688066,36.08010101,-115.1520004
"Hartford, CT","Los Angeles, CA",2527,1425,266.546638596491,"B6",218.553312280702,"B6",218.553312280702,293.339536408185,41.93851,-72.688066,33.942501,-118.407997
"Hartford, CT","Miami, FL",1194,3370,146.834195845697,"B6",149.064738872404,"NK",125.547599406528,149.238458745099,41.93851,-72.688066,25.79319954,-80.29060364
"Hartford, CT","Minneapolis/St. Paul, MN",1050,292,227.94,"DL",246.77,"SY",107.51,242.707041800643,41.93851,-72.688066,44.93450165,-93.05999756
"Hartford, CT","Orlando, FL",1050,4124,155.632046556741,"B6",171.024679922405,"NK",102.625969932105,162.286719595546,41.93851,-72.688066,28.42939949,-81.30899811
"Hartford, CT","San Francisco, CA",2625,630,285.689253968254,"B6",245.380492063492,"B6",245.380492063492,314.823298658362,41.93851,-72.688066,37.61899948,-122.375
"Hartford, CT","Tampa, FL",1111,2170,173.217073732719,"WN",173.826474654378,"WN",171.488410138249,174.857842181496,41.93851,-72.688066,27.97550011,-82.53320313
"Hartford, CT","Washington, DC",326,1309,172.563414820474,"WN",184.466737967914,"WN",159.748395721925,171.475492209782,41.93851,-72.688066,38.8521,-77.037697
"Hartford, CT","West Palm Beach/Palm Beach, FL",1133,939,197.805037273695,"B6",195.508807241747,"AA",185.386038338658,217.779663489101,41.93851,-72.688066,26.68320084,-80.09559631
"Houston, TX","Indianapolis, IN",861,1183,219.712958579882,"UA",237.834877430262,"WN",191.123524936602,235.028176284022,29.9843998,-95.34140015,39.7173,-86.294403
"Houston, TX","Jacksonville, FL",817,866,211.096766743649,"UA",220.085150115473,"WN",182.244272517321,231.732807917621,29.9843998,-95.34140015,30.49410057,-81.68789673
"Houston, TX","Kansas City, MO",666,1684,190.601579572447,"WN",193.431763657957,"WN",181.402713776722,194.479978130482,29.9843998,-95.34140015,39.2976,-94.713898
"Houston, TX","Las Vegas, NV",1235,7529,178.846459025103,"WN",194.580560499402,"NK",109.192996413866,189.012898575627,29.9843998,-95.34140015,36.08010101,-115.1520004
"Houston, TX","Los Angeles, CA",1390,11804,179.254413758048,"UA",206.59887241613,"NK",127.194916130125,166.048438102453,29.9843998,-95.34140015,33.942501,-118.407997
"Houston, TX","Memphis, TN",484,1178,164.186069609508,"UA",169.791943972835,"WN",141.338845500849,191.765249179045,29.9843998,-95.34140015,35.04240036,-89.97669983
"Houston, TX","Miami, FL",966,8582,148.48409345141,"UA",166.439864833372,"WN",125.305727103239,139.950826029992,29.9843998,-95.34140015,25.79319954,-80.29060364
"Houston, TX","Midland/Odessa, TX",441,1961,170.957103518613,"UA",178.591014788373,"WN",150.15717491076,170.786798183571,29.9843998,-95.34140015,31.94249916,-102.2020035
"Houston, TX","Milwaukee, WI",1004,539,218.594285714286,"UA",231.99961038961,"WN",191.865324675325,247.41962394958,29.9843998,-95.34140015,42.94720078,-87.89659882
"Houston, TX","Minneapolis/St. Paul, MN",1057,2256,185.189534574468,"DL",198.214618794326,"WN",162.370465425532,181.897921420298,29.9843998,-95.34140015,44.93450165,-93.05999756
"Houston, TX","Nashville, TN",670,3059,165.961203007519,"WN",154.902938868911,"WN",154.902938868911,183.451657347195,29.9843998,-95.34140015,36.12450027,-86.67819977
"Houston, TX","New Orleans, LA",305,3079,138.945053588828,"WN",131.698249431634,"WN",131.698249431634,149.717705484727,29.9843998,-95.34140015,29.99340057,-90.25800323
"Houston, TX","New York City, NY",1465,11136,200.904647090517,"UA",219.781130567529,"UA",169.908782327586,178.030684925725,29.9843998,-95.34140015,40.639801,-73.7789
"Houston, TX","Oklahoma City, OK",419,1306,158.565038284839,"WN",158.228468606432,"WN",145.77067381317,173.992712462997,29.9843998,-95.34140015,35.393101,-97.6007
"Houston, TX","Orlando, FL",854,6599,153.103029246856,"UA",170.623912714048,"NK",92.2192407940597,153.774826621054,29.9843998,-95.34140015,28.42939949,-81.30899811
"Houston, TX","Philadelphia, PA",1336,2447,204.611953412342,"AA",207.45309358398,"WN",199.420837760523,198.02450331198,29.9843998,-95.34140015,39.87189865,-75.2410965
"Houston, TX","Phoenix, AZ",1020,4073,184.336484164007,"WN",176.347922906948,"WN",176.347922906948,190.909125192884,29.9843998,-95.34140015,33.435302,-112.005905
"Houston, TX","Pittsburgh, PA",1131,1336,250.436002994012,"UA",266.833353293413,"WN",220.953083832335,232.472217452284,29.9843998,-95.34140015,40.49150085,-80.23290253
"Houston, TX","Portland, OR",1843,1131,275.312475685234,"UA",289.127807250221,"WN",252.622245800177,249.48183835196,29.9843998,-95.34140015,45.58869934,-122.5979996
"Houston, TX","Raleigh/Durham, NC",1050,1239,236.565133171913,"UA",246.631557707829,"WN",215.673615819209,229.564160794944,29.9843998,-95.34140015,35.87760162,-78.78749847
"Houston, TX","Sacramento, CA",1624,1152,258.028958333333,"UA",279.888506944444,"WN",239.783611111111,226.025886683445,29.9843998,-95.34140015,38.69540024,-121.5910034
"Houston, TX","Salt Lake City, UT",1214,2417,227.218196110881,"UA",239.970711625983,"WN",198.116876292925,231.791667617547,29.9843998,-95.34140015,40.785749,-111.979746
"Houston, TX","San Diego, CA",1313,2777,215.162833993518,"UA",235.820547353259,"WN",196.713424558876,174.432394960765,29.9843998,-95.34140015,32.73360062,-117.1900024
